,course_name,course_rating,earn_skills,course_link,institution,metadata
870,Astronomy: Exploring Time and Space,4.8,,https://www.coursera.org/learn/astro,University of Arizona,Beginner Course 1 - 3 Months
871,Python Project for Data Engineering,4.8,"Skills you'll gain: Computer Programming, Data Management, Data Mining, Data Structures, Extract, Transform, Load, Python Programming",https://www.coursera.org/learn/python-project-for-data-engineering,IBM,Intermediate Course 1 - 4 Weeks
872,Certified Business Analysis Professional™ (CBAP®),4.8,"Skills you'll gain: Adaptability, Collaboration, Communication, Planning, Strategy",https://www.coursera.org/specializations/certified-business-analysis-professional-cbap,Starweaver,Intermediate Specialization 3 - 6 Months
873,Administración de Empresas,4.8,"Skills you'll gain: Strategy, Leadership and Management, Marketing, Organizational Development, Planning, Econometrics, Negotiation, Strategy and Operations, Business Communication, Communication, Decision Making, Probability & Statistics, Process Analysis, Adaptability, Business Intelligence, Collaboration, Persona Research, Probability Distribution, Accounting, Calculus, Change Management, Culture, Human Resources, Marketing Management, Project Management, Account Management, Brand Management, General Statistics, Marketing Design, Behavioral Economics, Business Process Management, Customer Analysis, Finance, Product Management, User Experience Design, Business, Professional Development",https://www.coursera.org/specializations/administracion-de-empresas,Universidad de Palermo,Beginner Specialization 3 - 6 Months
874,Python and Statistics for Financial Analysis,4.8,"Skills you'll gain: Basic Descriptive Statistics, Computer Programming, Data Analysis, Finance, Financial Analysis, Probability & Statistics, Python Programming, Statistical Analysis, General Statistics, Statistical Programming, Data Visualization",https://www.coursera.org/learn/python-statistics-financial-analysis,The Hong Kong University of Science and Technology,Intermediate Course 1 - 4 Weeks
875,Strategic Sales Management,4.8,"Skills you'll gain: Sales, Marketing, Strategy, Leadership and Management, Strategy and Operations, Customer Relationship Management, B2B Sales, Decision Making, Customer Analysis, Entrepreneurship, Market Analysis, Business Analysis, Business Intelligence",https://www.coursera.org/specializations/sales-management-bridging-gap-strategy-sales,Fundação Instituto de Administração,Intermediate Specialization 3 - 6 Months
876,Introduction to Relational Databases (RDBMS),4.6,"Skills you'll gain: Data Management, Database Administration, Database Application, Database Design, Databases, SQL, Data Architecture, Data Structures, Data Model, Database Theory, PostgreSQL",https://www.coursera.org/learn/introduction-to-relational-databases,IBM,Beginner Course 1 - 4 Weeks
877,Finanzas personales,4.6,"Skills you'll gain: Behavioral Economics, Benefits, Finance, Negotiation, Planning, Accounting, Emotional Intelligence, Investment Management, Strategy, Strategy and Operations",https://www.coursera.org/learn/finanzas-personales,Universidad Nacional Autónoma de México,Mixed Course 1 - 3 Months
878,Fundamentos de la ciberseguridad,4.6,"Skills you'll gain: Python Programming, SQL",https://www.coursera.org/learn/fundamentos-de-la-ciberseguridad,Google,Beginner Course 1 - 4 Weeks
879,ASP.NET for Experienced Developers,4.6,"Skills you'll gain: Computer Programming, DevOps",https://www.coursera.org/specializations/asp-dot-net-experience,Board Infinity,Intermediate Specialization 1 - 3 Months
880,Visualizing the Living Body: Diagnostic Imaging,4.6,,https://www.coursera.org/learn/diagnosticimaging,Yale University,Intermediate Course 1 - 3 Months
881,Human Anatomy & Physiology I,4.6,,https://www.coursera.org/specializations/human-anatomy-physiology-1,Rice University,Intermediate Specialization 3 - 6 Months
882,Children's Human Rights - An Interdisciplinary Introduction,4.6,,https://www.coursera.org/learn/childrens-rights,University of Geneva,Beginner Course 1 - 3 Months
883,Linux and Private Cloud Administration on IBM Power Systems,4.6,"Skills you'll gain: Computer Architecture, Cloud Computing, IBM Cloud, Cloud Platforms, Operating Systems, Cloud Infrastructure, Cloud Management, Other Cloud Platforms and Tools, Systems Design, Computer Networking, Linux",https://www.coursera.org/specializations/linux-private-cloud-administration-power-systems,Red Hat,Intermediate Specialization 3 - 6 Months
884,Business Model Innovation,4.6,"Skills you'll gain: Business Design, Entrepreneurship, Strategy, Strategy and Operations, Innovation, Leadership and Management, Marketing, Business Analysis, Research and Design, Sales",https://www.coursera.org/learn/business-model,HEC Paris,Mixed Course 1 - 3 Months
885,Write Your First Novel,4.6,Skills you'll gain: Storytelling,https://www.coursera.org/learn/write-your-first-novel,Michigan State University,Beginner Course 3 - 6 Months
886,Newborn Baby Care,4.6,Skills you'll gain: Critical Thinking,https://www.coursera.org/specializations/newborn-baby-care,University of Colorado System,Beginner Specialization 3 - 6 Months
887,Creative Writing: The Craft of Plot,4.6,Skills you'll gain: Storytelling,https://www.coursera.org/learn/craft-of-plot,Wesleyan University,Mixed Course 1 - 4 Weeks
888,Suicide Prevention,4.6,Skills you'll gain: Epidemiology,https://www.coursera.org/learn/suicide-prevention,Wesleyan University,Beginner Course 1 - 4 Weeks
889,Applied Python Data Engineering,4.6,"Skills you'll gain: Big Data, Business Communication, Cloud Applications, Cloud-Based Integration, Data Analysis, Data Visualization, Data Warehousing, Docker (Software), Kubernetes, Python Programming",https://www.coursera.org/specializations/python-data-engineering,Duke University,Intermediate Specialization 1 - 3 Months
890,Social Media Marketing in Practice,4.6,"Skills you'll gain: Marketing, Communication, Digital Marketing, Social Media, Strategy, Media Strategy & Planning, Brand Management, Advertising, Strategy and Operations, Leadership and Management, Influencing, Marketing Management, Problem Solving",https://www.coursera.org/specializations/social-media-marketing-practice,Digital Marketing Institute,Beginner Specialization 3 - 6 Months
891,Global Diplomacy: the United Nations in the World,4.6,,https://www.coursera.org/learn/global-diplomacy-un,University of London,Beginner Course 1 - 3 Months
892,Art for Games,4.6,"Skills you'll gain: Computer Graphics, Computer Graphic Techniques, Geometry, Visual Design, Graphics Software",https://www.coursera.org/specializations/art-for-games,Michigan State University,Beginner Specialization 3 - 6 Months
893,The Arts and Science of Relationships: Understanding Human Needs,4.6,"Skills you'll gain: Emotional Intelligence, Communication",https://www.coursera.org/learn/human-needs,University of Toronto,Beginner Course 1 - 3 Months
894,Advertising with Meta,4.6,"Skills you'll gain: Advertising, Digital Marketing, Marketing, Media Strategy & Planning, Social Media, Marketing Management",https://www.coursera.org/learn/advertising-with-facebook,Meta,Beginner Course 1 - 3 Months
895,Teach English Now! Theories of Second Language Acquisition,4.6,"Skills you'll gain: Human Learning, Mergers & Acquisitions",https://www.coursera.org/learn/language-theories,Arizona State University,Mixed Course 1 - 3 Months
896,Introduction to Back-End Development,4.6,"Skills you'll gain: HTML and CSS, React (web framework), Web Development, Front-End Web Development, Web Design, Web Development Tools",https://www.coursera.org/learn/introduction-to-back-end-development,Meta,Beginner Course 1 - 4 Weeks
897,Positive Psychology,4.6,,https://www.coursera.org/learn/positive-psychology,The University of North Carolina at Chapel Hill,Mixed Course 1 - 3 Months
898,Politics and Economics of International Energy,4.6,,https://www.coursera.org/learn/global-energy,Sciences Po,Beginner Course 1 - 3 Months
899,ADHD: Everyday Strategies for Elementary Students,4.6,Skills you'll gain: Strategy,https://www.coursera.org/learn/adhd-treatment,University at Buffalo,Beginner Course 1 - 4 Weeks
900,Sales Operations/Management,4.5,"Skills you'll gain: Sales, Leadership and Management, Strategy and Operations, Compensation, Marketing, Human Resources, Salesforce, Strategy, Training, Account Management, Organizational Development, Planning, Entrepreneurship, Forecasting",https://www.coursera.org/specializations/sales-operations,West Virginia University,Beginner Specialization 3 - 6 Months
901,Learn English: Advanced Grammar and Punctuation,4.5,Skills you'll gain: Writing,https://www.coursera.org/specializations/advanced-grammar-punctuation,"University of California, Irvine",Advanced Specialization 3 - 6 Months
902,Data Science with Databricks for Data Analysts,4.5,"Skills you'll gain: Data Analysis, Machine Learning, Machine Learning Algorithms, Algorithms, Exploratory Data Analysis, Human Learning, Python Programming, Apache, Applied Machine Learning, Data Management, SQL, Regression, Big Data, Statistical Programming, Data Science",https://www.coursera.org/specializations/data-science-with-databricks-for-data-analysts,Databricks,Intermediate Specialization 3 - 6 Months
903,Programming in Python,4.5,"Skills you'll gain: Python Programming, Programming Principles, Big Data, Software Testing, Algorithms, Computer Programming, Django (Web Framework), Tensorflow",https://www.coursera.org/learn/programming-in-python,Meta,Beginner Course 1 - 3 Months
904,Expressway to Data Science: Essential Math,4.5,"Skills you'll gain: Mathematics, Algebra, Calculus, Linear Algebra, Mathematical Theory & Analysis, Differential Equations, Plot (Graphics), Problem Solving, Applied Mathematics, Graph Theory",https://www.coursera.org/specializations/expressway-to-data-science-essential-math,University of Colorado Boulder,Intermediate Specialization 3 - 6 Months
905,Cloud Computing,4.5,"Skills you'll gain: Cloud Computing, Distributed Computing Architecture, Cloud Infrastructure, Computer Networking, Cloud Storage, Cloud Platforms, Network Architecture, Apache, Cloud Applications, Cloud Engineering, Computer Architecture, Data Management, Algorithms, Software-Defined Networking, Software As A Service, Network Analysis, Theoretical Computer Science, Amazon Web Services, Big Data, Cloud-Based Integration, Software Architecture, Computational Thinking, Computer Programming, Cryptography, Security Engineering, Human Learning, Python Programming",https://www.coursera.org/specializations/cloud-computing,University of Illinois at Urbana-Champaign,Intermediate Specialization 3 - 6 Months
